STN,YEAR,MON,DAY,HR,O3(PPB)
ARH,2018,11,19,6,23.42
ARH,2018,11,19,7,22.48
ARH,2018,11,19,8,21.75
ARH,2018,11,19,9,21.62
ARH,2018,11,19,10,21.62
ARH,2018,11,19,11,22.6
ARH,2018,11,19,12,21.49
ARH,2018,11,19,13,21.09
ARH,2018,11,19,14,21.08
ARH,2018,11,19,15,20.99
ARH,2018,11,19,16,20.9
ARH,2018,11,19,17,20.8
ARH,2018,11,19,18,20.71
ARH,2018,11,19,19,20.99
ARH,2018,11,19,20,21.6
ARH,2018,11,19,21,22.11
ARH,2018,11,19,22,22.09
ARH,2018,11,19,23,22.25
ARH,2018,11,20,0,22.77
ARH,2018,11,20,1,23.26
ARH,2018,11,20,2,23.46
ARH,2018,11,20,3,23.91
ARH,2018,11,20,4,24.01
ARH,2018,11,20,5,24.05
ARH,2018,11,20,6,24.5
ARH,2018,11,20,7,25.14
ARH,2018,11,20,8,24.88
ARH,2018,11,20,9,22.68
ARH,2018,11,20,10,22.35
ARH,2018,11,20,11,21.77
ARH,2018,11,20,12,22.32
ARH,2018,11,20,13,22.54
ARH,2018,11,20,14,22.42
ARH,2018,11,20,15,21.89
ARH,2018,11,20,16,22.25
ARH,2018,11,20,17,23.33
ARH,2018,11,20,18,23.61
ARH,2018,11,20,19,23.46
ARH,2018,11,20,20,22.67
ARH,2018,11,20,21,21.75
ARH,2018,11,20,22,21.99
ARH,2018,11,20,23,23.32
ARH,2018,11,21,0,23.6
ARH,2018,11,21,1,24.22
ARH,2018,11,21,2,24.01
ARH,2018,11,21,3,23.56
ARH,2018,11,21,4,22.63
ARH,2018,11,21,5,22.35
ARH,2018,11,21,6,23.3
ARH,2018,11,21,7,24.37
ARH,2018,11,21,8,23.04
ARH,2018,11,21,9,22.91
ARH,2018,11,21,10,23.03
ARH,2018,11,21,11,22.83
ARH,2018,11,21,12,21.61
ARH,2018,11,21,13,19.55
ARH,2018,11,21,14,19.96
ARH,2018,11,21,15,20.4
ARH,2018,11,21,16,16
ARH,2018,11,21,17,15.79
ARH,2018,11,21,18,14.52
ARH,2018,11,21,19,16.68
ARH,2018,11,21,20,17.64
ARH,2018,11,21,21,17.4
ARH,2018,11,21,22,17.06
ARH,2018,11,21,23,16.87
ARH,2018,11,22,0,16.32
ARH,2018,11,22,1,16.23
ARH,2018,11,22,2,15.14
ARH,2018,11,22,3,15.06
ARH,2018,11,22,4,15.82
ARH,2018,11,22,5,16.14
ARH,2018,11,22,6,16.28
ARH,2018,11,22,7,16.28
ARH,2018,11,22,8,16.15
ARH,2018,11,22,9,16.02
ARH,2018,11,22,10,16.12
ARH,2018,11,22,11,16.16
ARH,2018,11,22,12,15.84
ARH,2018,11,22,13,15.91
ARH,2018,11,22,14,15.84
ARH,2018,11,22,15,15.74
ARH,2018,11,22,16,15.47
ARH,2018,11,22,17,15.65
ARH,2018,11,22,18,15.59
ARH,2018,11,22,19,15.51
ARH,2018,11,22,20,15.51
ARH,2018,11,22,21,15.58
ARH,2018,11,22,22,15.77
ARH,2018,11,22,23,16.42
ARH,2018,11,23,0,16.99
ARH,2018,11,23,1,17.12
ARH,2018,11,23,2,16.92
ARH,2018,11,23,3,16.76
ARH,2018,11,23,4,16.77
ARH,2018,11,23,5,17.08
ARH,2018,11,23,6,17.22
ARH,2018,11,23,7,17.37
ARH,2018,11,23,8,17.69
ARH,2018,11,23,9,17.69
ARH,2018,11,23,10,17.78
ARH,2018,11,23,11,17.07
ARH,2018,11,23,12,18.05
ARH,2018,11,23,13,19.33
ARH,2018,11,23,14,22.15
ARH,2018,11,23,15,23.61
ARH,2018,11,23,16,24.22
ARH,2018,11,23,17,24.53
ARH,2018,11,23,18,24.83
ARH,2018,11,23,19,24.03
ARH,2018,11,23,20,22.83
ARH,2018,11,23,21,19.81
ARH,2018,11,23,22,20.38
ARH,2018,11,23,23,20.95
ARH,2018,11,24,0,19.42
ARH,2018,11,24,1,19.76
ARH,2018,11,24,2,20.09
ARH,2018,11,24,3,21.54
ARH,2018,11,24,4,20.83
ARH,2018,11,24,5,20.29
ARH,2018,11,24,6,20.32
ARH,2018,11,24,7,20.36
ARH,2018,11,24,8,21.17
ARH,2018,11,24,9,22.03
ARH,2018,11,24,10,21.53
ARH,2018,11,24,11,20.83
ARH,2018,11,24,12,20.88
ARH,2018,11,24,13,20.01
ARH,2018,11,24,14,19.05
ARH,2018,11,24,15,19.05
ARH,2018,11,24,16,19.23
ARH,2018,11,24,17,20.15
ARH,2018,11,24,18,20.91
ARH,2018,11,24,19,21.16
ARH,2018,11,24,20,21.3
ARH,2018,11,24,21,21.23
ARH,2018,11,24,22,20.96
ARH,2018,11,24,23,20.18
ARH,2018,11,25,0,20.19
ARH,2018,11,25,1,20.51
ARH,2018,11,25,2,20.17
ARH,2018,11,25,3,20.52
ARH,2018,11,25,4,20.74
ARH,2018,11,25,5,22.15
ARH,2018,11,25,6,21.49
ARH,2018,11,25,7,20.51
ARH,2018,11,25,8,20.7
ARH,2018,11,25,9,21.84
ARH,2018,11,25,10,20.67
ARH,2018,11,25,11,21.24
ARH,2018,11,25,12,23.29
ARH,2018,11,25,13,23.76
ARH,2018,11,25,14,23.03
ARH,2018,11,25,15,22.42
ARH,2018,11,25,16,21.58
ARH,2018,11,25,17,22.09
ARH,2018,11,25,18,22.53
ARH,2018,11,25,19,22.53
ARH,2018,11,25,20,22.55
ARH,2018,11,25,21,22.63
ARH,2018,11,25,22,22.37
ARH,2018,11,25,23,21.84
ARH,2018,11,26,0,21.65
ARH,2018,11,26,1,21.67
ARH,2018,11,26,2,22.28
ARH,2018,11,26,3,22.34
ARH,2018,11,26,4,22.37
ARH,2018,11,26,5,22.56
ARH,2018,11,26,6,23.04
ARH,2018,11,26,7,22.45
ARH,2018,11,26,8,19.89
ARH,2018,11,26,9,18.59
ARH,2018,11,26,10,17.47
ARH,2018,11,26,11,19.43
ARH,2018,11,26,12,19.86
ARH,2018,11,26,13,20.33
ARH,2018,11,26,14,20.56
ARH,2018,11,26,15,18.77
ARH,2018,11,26,16,18.77
ARH,2018,11,26,17,18.59
ARH,2018,11,26,18,19.33
ARH,2018,11,26,19,20.65
ARH,2018,11,26,20,20.39
ARH,2018,11,26,21,22.56
ARH,2018,11,26,22,23.75
ARH,2018,11,26,23,23.25
ARH,2018,11,27,0,9999.99
ARH,2018,11,27,1,24.3
ARH,2018,11,27,2,24.81
ARH,2018,11,27,3,25.47
ARH,2018,11,27,4,25.69
ARH,2018,11,27,5,25.43
ARH,2018,11,27,6,25.02
ARH,2018,11,27,7,25.29
ARH,2018,11,27,8,25.65
ARH,2018,11,27,9,25.92
ARH,2018,11,27,10,24.86
ARH,2018,11,27,11,24.98
ARH,2018,11,27,12,25.28
ARH,2018,11,27,13,25
ARH,2018,11,27,14,25.17
ARH,2018,11,27,15,24.85
ARH,2018,11,27,16,24.46
ARH,2018,11,27,17,24.84
ARH,2018,11,27,18,25.08
ARH,2018,11,27,19,25.67
ARH,2018,11,27,20,25.43
ARH,2018,11,27,21,25.22
ARH,2018,11,27,22,24.14
ARH,2018,11,27,23,23.73
ARH,2018,11,28,0,23.68
ARH,2018,11,28,1,24.44
ARH,2018,11,28,2,25.66
ARH,2018,11,28,3,26.87
ARH,2018,11,28,4,27.85
ARH,2018,11,28,5,28.58
ARH,2018,11,28,6,29.1
ARH,2018,11,28,7,29.18
ARH,2018,11,28,8,29.4
ARH,2018,11,28,9,29.13
ARH,2018,11,28,10,28.53
ARH,2018,11,28,11,26.18
ARH,2018,11,28,12,22.99
ARH,2018,11,28,13,22.61
ARH,2018,11,28,14,22.42
ARH,2018,11,28,15,22.57
ARH,2018,11,28,16,22.47
ARH,2018,11,28,17,22.57
ARH,2018,11,28,18,22.58
ARH,2018,11,28,19,22.5
ARH,2018,11,28,20,22.27
ARH,2018,11,28,21,22.14
ARH,2018,11,28,22,22.11
ARH,2018,11,28,23,22
ARH,2018,11,29,0,22.16
ARH,2018,11,29,1,23.18
ARH,2018,11,29,2,24.19
ARH,2018,11,29,3,23.91
ARH,2018,11,29,4,23.52
ARH,2018,11,29,5,22.51
ARH,2018,11,29,6,21.82
ARH,2018,11,29,7,21.07
ARH,2018,11,29,8,23.75
ARH,2018,11,29,9,24.83
ARH,2018,11,29,10,26.79
ARH,2018,11,29,11,27.62
ARH,2018,11,29,12,28.65
ARH,2018,11,29,13,27.56
ARH,2018,11,29,14,24.86
ARH,2018,11,29,15,24.47
ARH,2018,11,29,16,25.42
ARH,2018,11,29,17,25.34
ARH,2018,11,29,18,25.92
ARH,2018,11,29,19,27.64
ARH,2018,11,29,20,28.45
ARH,2018,11,29,21,28.53
ARH,2018,11,29,22,28.15
ARH,2018,11,29,23,27.66
ARH,2018,11,30,0,27.16
ARH,2018,11,30,1,26.33
ARH,2018,11,30,2,23.89
ARH,2018,11,30,3,22.1
ARH,2018,11,30,4,21.33
ARH,2018,11,30,5,20.81
ARH,2018,11,30,6,20.73
ARH,2018,11,30,7,20.83
ARH,2018,11,30,8,20.19
ARH,2018,11,30,9,19.64
ARH,2018,11,30,10,19.52
ARH,2018,11,30,11,19.51
ARH,2018,11,30,12,19.78
ARH,2018,11,30,13,19.58
ARH,2018,11,30,14,19.43
ARH,2018,11,30,15,19.45
ARH,2018,11,30,16,20.19
ARH,2018,11,30,17,20.6
ARH,2018,11,30,18,19.95
ARH,2018,11,30,19,19.64
ARH,2018,11,30,20,19.85
ARH,2018,11,30,21,20.13
ARH,2018,11,30,22,19.91
ARH,2018,11,30,23,19.78
ARH,2015,12,1,0,17.04
ARH,2015,12,1,1,16.72
ARH,2015,12,1,2,20.43
ARH,2015,12,1,3,22.82
ARH,2015,12,1,4,23.25
ARH,2015,12,1,5,23.19
ARH,2015,12,1,6,24.42
ARH,2015,12,1,7,24.96
ARH,2015,12,1,8,25.12
ARH,2015,12,1,9,24.74
ARH,2015,12,1,10,24.89
ARH,2015,12,1,11,24.24
ARH,2015,12,1,12,23.6
ARH,2015,12,1,13,23.36
ARH,2015,12,1,14,23.34
ARH,2015,12,1,15,23.66
ARH,2015,12,1,16,24.01
ARH,2015,12,1,17,24.08
ARH,2015,12,1,18,24
ARH,2015,12,1,19,23.82
ARH,2015,12,1,20,23.59
ARH,2015,12,1,21,23.37
ARH,2015,12,1,22,21.77
ARH,2015,12,1,23,21.58
ARH,2015,12,2,0,22.81
ARH,2015,12,2,1,22.75
ARH,2015,12,2,2,24.1
ARH,2015,12,2,3,27.15
ARH,2015,12,2,4,28.36
ARH,2015,12,2,5,27.6
ARH,2015,12,2,6,28.73
ARH,2015,12,2,7,28.85
ARH,2015,12,2,8,28.88
ARH,2015,12,2,9,28.84
ARH,2015,12,2,10,28.44
ARH,2015,12,2,11,27.75
ARH,2015,12,2,12,21.54
ARH,2015,12,2,13,14.43
ARH,2015,12,2,14,13.56
ARH,2015,12,2,15,22.75
ARH,2015,12,2,16,21.26
ARH,2015,12,2,17,18.54
ARH,2015,12,2,18,18.68
ARH,2015,12,2,19,25.64
ARH,2015,12,2,20,25.57
ARH,2015,12,2,21,24.75
ARH,2015,12,2,22,23.79
ARH,2015,12,2,23,24.87
ARH,2015,12,3,0,25.16
ARH,2015,12,3,1,25.11
ARH,2015,12,3,2,24.79
ARH,2015,12,3,3,24.82
ARH,2015,12,3,4,25.58
ARH,2015,12,3,5,26.03
ARH,2015,12,3,6,26.17
ARH,2015,12,3,7,26.08
ARH,2015,12,3,8,25.34
ARH,2015,12,3,9,24.69
ARH,2015,12,3,10,24.85
ARH,2015,12,3,11,24.72
ARH,2015,12,3,12,23.92
ARH,2015,12,3,13,23.76
ARH,2015,12,3,14,23.46
ARH,2015,12,3,15,23.24
ARH,2015,12,3,16,23.11
ARH,2015,12,3,17,23.12
ARH,2015,12,3,18,23.08
ARH,2015,12,3,19,23
ARH,2015,12,3,20,23.38
ARH,2015,12,3,21,23.98
ARH,2015,12,3,22,23.91
ARH,2015,12,3,23,22.22
ARH,2015,12,4,0,22.11
ARH,2015,12,4,1,21.71
ARH,2015,12,4,2,21.95
ARH,2015,12,4,3,21.87
ARH,2015,12,4,4,20.65
ARH,2015,12,4,5,21.54
ARH,2015,12,4,6,21.59
ARH,2015,12,4,7,21.05
ARH,2015,12,4,8,21.01
ARH,2015,12,4,9,21.05
ARH,2015,12,4,10,21.1
ARH,2015,12,4,11,21.18
ARH,2015,12,4,12,20.89
ARH,2015,12,4,13,20.58
ARH,2015,12,4,14,22.79
ARH,2015,12,4,15,22.69
ARH,2015,12,4,16,22.54
ARH,2015,12,4,17,22.62
ARH,2015,12,4,18,22.42
ARH,2015,12,4,19,22.51
ARH,2015,12,4,20,22.62
ARH,2015,12,4,21,22.63
ARH,2015,12,4,22,21.61
ARH,2015,12,4,23,22.47
ARH,2015,12,5,0,23.08
ARH,2015,12,5,1,21.92
ARH,2015,12,5,2,22.33
ARH,2015,12,5,3,21.24
ARH,2015,12,5,4,19.51
ARH,2015,12,5,5,18.34
ARH,2015,12,5,6,17.84
ARH,2015,12,5,7,17.5
ARH,2015,12,5,8,17.3
ARH,2015,12,5,9,17.2
ARH,2015,12,5,10,17.31
ARH,2015,12,5,11,17.52
ARH,2015,12,5,12,17.57
ARH,2015,12,5,13,19.12
ARH,2015,12,5,14,20
ARH,2015,12,5,15,19.72
ARH,2015,12,5,16,19.6
ARH,2015,12,5,17,18.59
ARH,2015,12,5,18,17.87
ARH,2015,12,5,19,18.49
ARH,2015,12,5,20,17.15
ARH,2015,12,5,21,15.77
ARH,2015,12,5,22,16.95
ARH,2015,12,5,23,15.99
ARH,2015,12,6,0,16.07
ARH,2015,12,6,1,16.78
ARH,2015,12,6,2,17.81
ARH,2015,12,6,3,18.76
ARH,2015,12,6,4,19.02
ARH,2015,12,6,5,17.96
ARH,2015,12,6,6,18.27
ARH,2015,12,6,7,21.95
ARH,2015,12,6,8,25.05
ARH,2015,12,6,9,23.56
ARH,2015,12,6,10,22.75
ARH,2015,12,6,11,23.89
ARH,2015,12,6,12,18.62
ARH,2015,12,6,13,17.44
ARH,2015,12,6,14,16.25
ARH,2015,12,6,15,18.3
ARH,2015,12,6,16,22.42
ARH,2015,12,6,17,22.28
ARH,2015,12,6,18,21.38
ARH,2015,12,6,19,21.19
ARH,2015,12,6,20,21.6
ARH,2015,12,6,21,20.97
ARH,2015,12,6,22,21.8
ARH,2015,12,6,23,9999.99
ARH,2015,12,7,0,9999.99
ARH,2015,12,7,1,22.32
ARH,2015,12,7,2,22.35
ARH,2015,12,7,3,22.33
ARH,2015,12,7,4,22.58
ARH,2015,12,7,5,22.41
ARH,2015,12,7,6,21.77
ARH,2015,12,7,7,20.05
ARH,2015,12,7,8,19.16
ARH,2015,12,7,9,19.4
ARH,2015,12,7,10,20.65
ARH,2015,12,7,11,19.48
ARH,2015,12,7,12,19.97
ARH,2015,12,7,13,19.85
ARH,2015,12,7,14,20.24
ARH,2015,12,7,15,20.23
ARH,2015,12,7,16,19.11
ARH,2015,12,7,17,20.35
ARH,2015,12,7,18,20.34
ARH,2015,12,7,19,19.27
ARH,2015,12,7,20,19.43
ARH,2015,12,7,21,18.29
ARH,2015,12,7,22,18.61
ARH,2015,12,7,23,18.04
ARH,2015,12,8,0,17.51
ARH,2015,12,8,1,17.39
ARH,2015,12,8,2,17.65
ARH,2015,12,8,3,17.55
ARH,2015,12,8,4,17.28
ARH,2015,12,8,5,17.27
ARH,2015,12,8,6,16.99
ARH,2015,12,8,7,16.81
ARH,2015,12,8,8,16.68
ARH,2015,12,8,9,16.62
ARH,2015,12,8,10,16.57
ARH,2015,12,8,11,16.61
ARH,2015,12,8,12,16.52
ARH,2015,12,8,13,16.46
ARH,2015,12,8,14,16.45
ARH,2015,12,8,15,16.32
ARH,2015,12,8,16,16.47
ARH,2015,12,8,17,16.59
ARH,2015,12,8,18,16.59
ARH,2015,12,8,19,16.51
ARH,2015,12,8,20,16.65
ARH,2015,12,8,21,16.59
ARH,2015,12,8,22,16.6
ARH,2015,12,8,23,16.47
ARH,2015,12,9,0,16.67
ARH,2015,12,9,1,16.96
ARH,2015,12,9,2,17.11
ARH,2015,12,9,3,16.91
ARH,2015,12,9,4,16.49
ARH,2015,12,9,5,16.21
ARH,2015,12,9,6,16.01
ARH,2015,12,9,7,15.8
ARH,2015,12,9,8,15.78
ARH,2015,12,9,9,15.59
ARH,2015,12,9,10,15.51
ARH,2015,12,9,11,15.42
ARH,2015,12,9,12,15.35
ARH,2015,12,9,13,15.33
ARH,2015,12,9,14,15.32
ARH,2015,12,9,15,15.32
ARH,2015,12,9,16,15.6
ARH,2015,12,9,17,15.86
ARH,2015,12,9,18,15.81
ARH,2015,12,9,19,15.51
ARH,2015,12,9,20,15.94
ARH,2015,12,9,21,15.33
ARH,2015,12,9,22,15.34
ARH,2015,12,9,23,15.29
ARH,2015,12,10,0,15.35
ARH,2015,12,10,1,15.37
ARH,2015,12,10,2,15.37
ARH,2015,12,10,3,15.3
ARH,2015,12,10,4,15.28
ARH,2015,12,10,5,15.58
ARH,2015,12,10,6,15.63
ARH,2015,12,10,7,15.47
ARH,2015,12,10,8,15.79
ARH,2015,12,10,9,16.54
ARH,2015,12,10,10,16.37
ARH,2015,12,10,11,16.28
ARH,2015,12,10,12,17.3
ARH,2015,12,10,13,16.33
ARH,2015,12,10,14,16.04
ARH,2015,12,10,15,16.11
ARH,2015,12,10,16,16.36
ARH,2015,12,10,17,16.55
ARH,2015,12,10,18,16.33
ARH,2015,12,10,19,16.33
ARH,2015,12,10,20,15.54
ARH,2015,12,10,21,15.21
ARH,2015,12,10,22,15.25
ARH,2015,12,10,23,15.26
ARH,2015,12,11,0,15.35
ARH,2015,12,11,1,15.91
ARH,2015,12,11,2,16.42
ARH,2015,12,11,3,16.38
ARH,2015,12,11,4,16.34
ARH,2015,12,11,5,16.29
ARH,2015,12,11,6,16.27
ARH,2015,12,11,7,16.28
ARH,2015,12,11,8,16.14
ARH,2015,12,11,9,16.68
ARH,2015,12,11,10,16.38
ARH,2015,12,11,11,16.91
ARH,2015,12,11,12,17.24
ARH,2015,12,11,13,17.52
ARH,2015,12,11,14,18.65
ARH,2015,12,11,15,16.2
ARH,2015,12,11,16,13.8
ARH,2015,12,11,17,13.67
ARH,2015,12,11,18,14.18
ARH,2015,12,11,19,14.11
ARH,2015,12,11,20,14.75
ARH,2015,12,11,21,14.42
ARH,2015,12,11,22,14.74
ARH,2015,12,11,23,14.52
ARH,2015,12,12,0,14.03
ARH,2015,12,12,1,13.82
ARH,2015,12,12,2,13.55
ARH,2015,12,12,3,13.45
ARH,2015,12,12,4,15.24
ARH,2015,12,12,5,16.09
ARH,2015,12,12,6,16.51
ARH,2015,12,12,7,17.1
ARH,2015,12,12,8,17.43
ARH,2015,12,12,9,17.79
ARH,2015,12,12,10,17.65
ARH,2015,12,12,11,17.12
ARH,2015,12,12,12,17.11
ARH,2015,12,12,13,16.88
ARH,2015,12,12,14,16.72
ARH,2015,12,12,15,16.6
ARH,2015,12,12,16,16.47
ARH,2015,12,12,17,16.38
ARH,2015,12,12,18,16.29
ARH,2015,12,12,19,16.27
ARH,2015,12,12,20,16.25
ARH,2015,12,12,21,16.27
ARH,2015,12,12,22,16.14
ARH,2015,12,12,23,16.07
ARH,2015,12,13,0,16.19
ARH,2015,12,13,1,16.74
ARH,2015,12,13,2,16.93
ARH,2015,12,13,3,16.49
ARH,2015,12,13,4,16.71
ARH,2015,12,13,5,17.67
ARH,2015,12,13,6,17.62
ARH,2015,12,13,7,17.71
ARH,2015,12,13,8,18.06
ARH,2015,12,13,9,18.33
ARH,2015,12,13,10,18.7
ARH,2015,12,13,11,19.09
ARH,2015,12,13,12,19.75
ARH,2015,12,13,13,19.8
ARH,2015,12,13,14,20.17
ARH,2015,12,13,15,20.47
ARH,2015,12,13,16,20.63
ARH,2015,12,13,17,20.98
ARH,2015,12,13,18,19.18
ARH,2015,12,13,19,20.37
ARH,2015,12,13,20,20.36
ARH,2015,12,13,21,20.65
ARH,2015,12,13,22,20.25
ARH,2015,12,13,23,20.29
ARH,2015,12,14,0,20.16
ARH,2015,12,14,1,21.24
ARH,2015,12,14,2,21.05
ARH,2015,12,14,3,21.66
ARH,2015,12,14,4,21.39
ARH,2015,12,14,5,21.52
ARH,2015,12,14,6,21.3
ARH,2015,12,14,7,20.85
ARH,2015,12,14,8,21.83
ARH,2015,12,14,9,22.03
ARH,2015,12,14,10,21.94
ARH,2015,12,14,11,21.82
ARH,2015,12,14,12,22.04
ARH,2015,12,14,13,21.69
ARH,2015,12,14,14,22.02
ARH,2015,12,14,15,22.73
ARH,2015,12,14,16,22.94
ARH,2015,12,14,17,21.33
ARH,2015,12,14,18,21.83
ARH,2015,12,14,19,22.37
ARH,2015,12,14,20,22.88
ARH,2015,12,14,21,23.06
ARH,2015,12,14,22,23.59
ARH,2015,12,14,23,23.42
ARH,2015,12,15,0,23.28
ARH,2015,12,15,1,22.09
ARH,2015,12,15,2,22.42
ARH,2015,12,15,3,22.24
ARH,2015,12,15,4,22.43
ARH,2015,12,15,5,22.49
ARH,2015,12,15,6,21.95
ARH,2015,12,15,7,23.97
ARH,2015,12,15,8,24.71
ARH,2015,12,15,9,25.04
ARH,2015,12,15,10,24.53
ARH,2015,12,15,11,16.66
ARH,2015,12,15,12,22.38
ARH,2015,12,15,13,24.16
ARH,2015,12,15,14,25.94
ARH,2015,12,15,15,27.07
ARH,2015,12,15,16,28.32
ARH,2015,12,15,17,29.67
ARH,2015,12,15,18,29.3
ARH,2015,12,15,19,29.14
ARH,2015,12,15,20,29.08
ARH,2015,12,15,21,30.05
ARH,2015,12,15,22,31.29
ARH,2015,12,15,23,31.63
ARH,2015,12,16,0,30.91
ARH,2015,12,16,1,31.22
ARH,2015,12,16,2,32.05
ARH,2015,12,16,3,31.7
ARH,2015,12,16,4,31.12
ARH,2015,12,16,5,30.64
ARH,2015,12,16,6,30.96
ARH,2015,12,16,7,31.25
ARH,2015,12,16,8,31.25
ARH,2015,12,16,9,30.88
ARH,2015,12,16,10,30.62
ARH,2015,12,16,11,30.09
ARH,2015,12,16,12,29.58
ARH,2015,12,16,13,29.55
ARH,2015,12,16,14,28.88
ARH,2015,12,16,15,29.22
ARH,2015,12,16,16,30.09
ARH,2015,12,16,17,28.93
ARH,2015,12,16,18,28.69
ARH,2015,12,16,19,28.83
ARH,2015,12,16,20,29.18
ARH,2015,12,16,21,29.55
ARH,2015,12,16,22,29.46
ARH,2015,12,16,23,27.27
ARH,2015,12,17,0,26.45
ARH,2015,12,17,1,26.18
ARH,2015,12,17,2,26.9
ARH,2015,12,17,3,26.88
ARH,2015,12,17,4,26.81
ARH,2015,12,17,5,27.04
ARH,2015,12,17,6,27.19
ARH,2015,12,17,7,27.27
ARH,2015,12,17,8,27.27
ARH,2015,12,17,9,27.62
ARH,2015,12,17,10,27.68
ARH,2015,12,17,11,27.97
ARH,2015,12,17,12,28.18
ARH,2015,12,17,13,28.31
ARH,2015,12,17,14,27.08
ARH,2015,12,17,15,27.64
ARH,2015,12,17,16,25.94
ARH,2015,12,17,17,22.79
ARH,2015,12,17,18,22.74
ARH,2015,12,17,19,25.19
ARH,2015,12,17,20,26.31
ARH,2015,12,17,21,26.2
ARH,2015,12,17,22,22.19
ARH,2015,12,17,23,19.9
ARH,2015,12,18,0,18.91
ARH,2015,12,18,1,18.3
ARH,2015,12,18,2,17.72
ARH,2015,12,18,3,18.05
ARH,2015,12,18,4,17.37
ARH,2015,12,18,5,17.71
ARH,2015,12,18,6,23.08
ARH,2015,12,18,7,25.83
ARH,2015,12,18,8,25.41
ARH,2015,12,18,9,25.78
ARH,2015,12,18,10,26
ARH,2015,12,18,11,25.65
ARH,2015,12,18,12,25.77
ARH,2015,12,18,13,26.24
ARH,2015,12,18,14,26.82
ARH,2015,12,18,15,27.08
ARH,2015,12,18,16,27.07
ARH,2015,12,18,17,26.82
ARH,2015,12,18,18,26.8
ARH,2015,12,18,19,27.02
ARH,2015,12,18,20,27.05
ARH,2015,12,18,21,26.85
ARH,2015,12,18,22,9999.99
ARH,2015,12,18,23,9999.99
ARH,2015,12,19,0,9999.99
ARH,2015,12,19,1,9999.99
ARH,2015,12,19,2,9999.99
ARH,2015,12,19,3,9999.99
ARH,2015,12,19,4,9999.99
ARH,2015,12,19,5,9999.99
ARH,2015,12,19,6,9999.99
ARH,2015,12,19,7,9999.99
ARH,2015,12,19,8,9999.99
ARH,2015,12,19,9,9999.99
ARH,2015,12,19,10,9999.99
ARH,2015,12,19,11,9999.99
ARH,2015,12,19,12,9999.99
ARH,2015,12,19,13,9999.99
ARH,2015,12,19,14,9999.99
ARH,2015,12,19,15,9999.99
ARH,2015,12,19,16,9999.99
ARH,2015,12,19,17,9999.99
ARH,2015,12,19,18,9999.99
ARH,2015,12,19,19,9999.99
ARH,2015,12,19,20,9999.99
ARH,2015,12,19,21,9999.99
ARH,2015,12,19,22,9999.99
ARH,2015,12,19,23,9999.99
ARH,2015,12,20,0,9999.99
ARH,2015,12,20,1,9999.99
ARH,2015,12,20,2,9999.99
ARH,2015,12,20,3,9999.99
ARH,2015,12,20,4,9999.99
ARH,2015,12,20,5,9999.99
ARH,2015,12,20,6,9999.99
ARH,2015,12,20,7,9999.99
ARH,2015,12,20,8,9999.99
ARH,2015,12,20,9,9999.99
ARH,2015,12,20,10,9999.99
ARH,2015,12,20,11,9999.99
ARH,2015,12,20,12,9999.99
ARH,2015,12,20,13,9999.99
ARH,2015,12,20,14,9999.99
ARH,2015,12,20,15,9999.99
ARH,2015,12,20,16,9999.99
ARH,2015,12,20,17,9999.99
ARH,2015,12,20,18,9999.99
ARH,2015,12,20,19,9999.99
ARH,2015,12,20,20,9999.99
ARH,2015,12,20,21,9999.99
ARH,2015,12,20,22,9999.99
ARH,2015,12,20,23,9999.99
ARH,2015,12,21,0,9999.99
ARH,2015,12,21,1,9999.99
ARH,2015,12,21,2,9999.99
ARH,2015,12,21,3,9999.99
ARH,2015,12,21,4,9999.99
ARH,2015,12,21,5,9999.99
ARH,2015,12,21,6,9999.99
ARH,2015,12,21,7,9999.99
ARH,2015,12,21,8,9999.99
ARH,2015,12,21,9,9999.99
ARH,2015,12,21,10,9999.99
ARH,2015,12,21,11,9999.99
ARH,2015,12,21,12,9999.99
ARH,2015,12,21,13,9999.99
ARH,2015,12,21,14,9999.99
ARH,2015,12,21,15,9999.99
ARH,2015,12,21,16,9999.99
ARH,2015,12,21,17,9999.99
ARH,2015,12,21,18,9999.99
ARH,2015,12,21,19,9999.99
ARH,2015,12,21,20,9999.99
ARH,2015,12,21,21,9999.99
ARH,2015,12,21,22,9999.99
ARH,2015,12,21,23,9999.99
ARH,2015,12,22,0,18.64
ARH,2015,12,22,1,17.32
ARH,2015,12,22,2,15.84
ARH,2015,12,22,3,15.12
ARH,2015,12,22,4,14.8
ARH,2015,12,22,5,14.82
ARH,2015,12,22,6,15.15
ARH,2015,12,22,7,15.23
ARH,2015,12,22,8,15.69
ARH,2015,12,22,9,15.78
ARH,2015,12,22,10,15.72
ARH,2015,12,22,11,15.94
ARH,2015,12,22,12,15.68
ARH,2015,12,22,13,15.35
ARH,2015,12,22,14,15.29
ARH,2015,12,22,15,15.27
ARH,2015,12,22,16,15.36
ARH,2015,12,22,17,15.16
ARH,2015,12,22,18,15.23
ARH,2015,12,22,19,15.14
ARH,2015,12,22,20,14.54
ARH,2015,12,22,21,13.26
ARH,2015,12,22,22,13.95
ARH,2015,12,22,23,13.55
ARH,2015,12,23,0,13.23
ARH,2015,12,23,1,13.5
ARH,2015,12,23,2,13.99
ARH,2015,12,23,3,13.93
ARH,2015,12,23,4,14.75
ARH,2015,12,23,5,15.22
ARH,2015,12,23,6,14.98
ARH,2015,12,23,7,15.07
